Gene stable ID,Gene name,Chromosome/scaffold name
ENSG00000251861,,1
ENSG00000287197,,1
ENSG00000163531,NFASC,1
ENSG00000229657,RPL13AP11,1
ENSG00000184144,CNTN2,1
ENSG00000174529,TMEM81,1
ENSG00000117222,RBBP5,1
ENSG00000271580,,1
ENSG00000236108,,1
ENSG00000133059,DSTYK,1
ENSG00000213041,RPL17P8,1
ENSG00000133069,TMCC2,1
ENSG00000225063,TMCC2-AS1,1
ENSG00000163545,NUAK2,1
ENSG00000162873,KLHDC8A,1
ENSG00000235363,SNRPGP10,1
ENSG00000226235,LEMD1-AS1,1
ENSG00000186007,LEMD1,1
ENSG00000281406,BLACAT1,1
ENSG00000199059,MIR135B,1
ENSG00000224717,LEMD1-DT,1
ENSG00000117266,CDK18,1
ENSG00000253097,RNU2-19P,1
ENSG00000174514,MFSD4A,1
ENSG00000206762,RNU6-418P,1
ENSG00000158711,ELK4,1
ENSG00000236942,,1
ENSG00000158715,SLC45A3,1
ENSG00000275213,Metazoa_SRP,1
ENSG00000069275,NUCKS1,1
ENSG00000201944,SNORA72,1
ENSG00000117280,RAB29,1
ENSG00000285521,,1
ENSG00000133065,SLC41A1,1
ENSG00000286619,PM20D1-AS1,1
ENSG00000162877,PM20D1,1
ENSG00000174502,SLC26A9,1
ENSG00000227687,,1
ENSG00000276600,RAB7B,1
ENSG00000196188,CTSE,1
ENSG00000293455,,1
ENSG00000285417,,1
ENSG00000263961,RHEX,1
ENSG00000252692,,1
ENSG00000198049,AVPR1B,1
ENSG00000226780,AVPR1B-DT,1
ENSG00000287432,,1
ENSG00000225483,RPL22P4,1
ENSG00000236889,,1
ENSG00000196550,FAM72A,1
ENSG00000266028,SRGAP2,1
ENSG00000229509,,1
ENSG00000263528,IKBKE,1
ENSG00000278465,MIR6769B,1
ENSG00000162888,IKBKE-AS1,1
ENSG00000261000,,1
ENSG00000266094,RASSF5,1
ENSG00000234981,RPL7AP20,1
ENSG00000279946,,1
ENSG00000143486,EIF2D,1
ENSG00000237605,DYRK3-AS1,1
ENSG00000143479,DYRK3,1
ENSG00000162889,MAPKAPK2,1
ENSG00000224114,,1
ENSG00000199349,Y_RNA,1
ENSG00000136634,IL10,1
ENSG00000142224,IL19,1
ENSG00000162891,IL20,1
ENSG00000162892,IL24,1
ENSG00000162894,FCMR,1
ENSG00000271680,,1
ENSG00000226945,RPL13AP8,1
ENSG00000162896,PIGR,1
ENSG00000162897,FCAMR,1
ENSG00000182795,C1orf116,1
ENSG00000123836,PFKFB2,1
ENSG00000180667,YOD1,1
ENSG00000123843,C4BPB,1
ENSG00000123838,C4BPA,1
ENSG00000275392,,1
ENSG00000226565,,1
ENSG00000224462,C4BPAP1,1
ENSG00000243636,,1
ENSG00000232621,C4BPAP2,1
ENSG00000237074,LINC02942,1
ENSG00000196352,CD55,1
ENSG00000283044,,1
ENSG00000117322,CR2,1
ENSG00000203710,CR1,1
ENSG00000236911,CR1-AS1,1
ENSG00000197721,CR1L,1
ENSG00000244703,CD46P1,1
ENSG00000226289,CDCA4P3,1
ENSG00000274059,RNA5SP534,1
ENSG00000285239,,1
ENSG00000117335,CD46,1
ENSG00000203709,MIR29B2CHG,1
ENSG00000234219,CDCA4P4,1
ENSG00000284214,MIR29C,1
ENSG00000284203,MIR29B2,1
ENSG00000289071,,1
ENSG00000174059,CD34,1
ENSG00000285719,,1
ENSG00000284237,LINC02767,1
ENSG00000076356,PLXNA2,1
ENSG00000287220,,1
ENSG00000286198,,1
ENSG00000226843,,1
ENSG00000261453,LINC01735,1
ENSG00000259815,LINC02769,1
ENSG00000227887,RPS26P13,1
ENSG00000232812,LINC01717,1
ENSG00000236950,LINC01774,1
ENSG00000278684,,1
ENSG00000287046,,1
ENSG00000232537,,1
ENSG00000228081,,1
ENSG00000224540,TFDP1P1,1
ENSG00000225712,ATP5MC2P1,1
ENSG00000227940,LINC01696,1
ENSG00000231648,LINC01698,1
ENSG00000230937,MIR205HG,1
ENSG00000284485,MIR205,1
ENSG00000224260,,1
ENSG00000287902,,1
ENSG00000008118,CAMK1G,1
ENSG00000196878,LAMB3,1
ENSG00000283876,MIR4260,1
ENSG00000227591,HSD11B1-AS1,1
ENSG00000123689,G0S2,1
ENSG00000117594,HSD11B1,1
ENSG00000236136,ADORA2BP1,1
ENSG00000009790,TRAF3IP3,1
ENSG00000162757,C1orf74,1
ENSG00000289700,,1
ENSG00000117595,IRF6,1
ENSG00000117597,UTP25,1
ENSG00000143469,SYT14,1
ENSG00000287343,,1
ENSG00000203706,SERTAD4-AS1,1
ENSG00000082497,SERTAD4,1
ENSG00000228110,ST13P19,1
ENSG00000233455,,1
ENSG00000054392,HHAT,1
ENSG00000287354,,1
ENSG00000200972,RNU5A-8P,1
ENSG00000287157,,1
ENSG00000270936,BPNT2P1,1
ENSG00000143473,KCNH1,1
ENSG00000279333,,1
ENSG00000224668,IPO8P1,1
ENSG00000283952,,1
ENSG00000284376,,1
ENSG00000234233,KCNH1-IT1,1
ENSG00000234004,,1
ENSG00000226986,PRELID1P5,1
ENSG00000117625,RCOR3,1
ENSG00000082512,TRAF5,1
ENSG00000287033,,1
ENSG00000153363,LINC00467,1
ENSG00000236809,SNX25P1,1
ENSG00000238137,ARPC3P2,1
ENSG00000198570,RD3,1
ENSG00000223649,,1
ENSG00000170385,SLC30A1,1
ENSG00000261314,,1
ENSG00000288738,,1
ENSG00000228792,,1
ENSG00000227764,NTRAS,1
ENSG00000117650,NEK2,1
ENSG00000224763,FDPSP8,1
ENSG00000231057,NEK2-DT,1
ENSG00000226868,,1
ENSG00000123684,LPGAT1,1
ENSG00000241395,RN7SL344P,1
ENSG00000212205,Y_RNA,1
ENSG00000229258,LPGAT1-AS1,1
ENSG00000233626,,1
ENSG00000143493,INTS7,1
ENSG00000212187,,1
ENSG00000143476,DTL,1
ENSG00000220749,RPL21P28,1
ENSG00000264358,MIR3122,1
ENSG00000252879,RN7SKP98,1
ENSG00000229983,,1
ENSG00000226251,LINC02608,1
ENSG00000066027,PPP2R5A,1
ENSG00000230063,,1
ENSG00000234915,,1
ENSG00000225338,RPL23AP18,1
ENSG00000201544,SNORA16B,1
ENSG00000229832,,1
ENSG00000065600,PACC1,1
ENSG00000287445,,1
ENSG00000117691,NENF,1
ENSG00000224535,LINC02771,1
ENSG00000286213,,1
ENSG00000228067,LINC01740,1
ENSG00000260805,,1
ENSG00000288007,,1
ENSG00000162772,ATF3,1
ENSG00000235862,,1
ENSG00000162771,GARIN4,1
ENSG00000226036,RFKP5,1
ENSG00000237980,LINC02773,1
ENSG00000123685,BATF3,1
ENSG00000117697,NSL1,1
ENSG00000203705,TATDN3,1
ENSG00000236905,,1
ENSG00000185523,SPATA45,1
ENSG00000198468,FLVCR1-DT,1
ENSG00000235182,,1
ENSG00000236317,,1
ENSG00000162769,FLVCR1,1
ENSG00000282718,,1
ENSG00000143494,VASH2,1
ENSG00000174606,ANGEL2,1
ENSG00000136643,RPS6KC1,1
ENSG00000228646,RPL31P13,1
ENSG00000225233,,1
ENSG00000228255,,1
ENSG00000230461,PROX1-AS1,1
ENSG00000281664,LINC00538,1
ENSG00000117707,PROX1,1
ENSG00000274895,,1
ENSG00000272167,,1
ENSG00000283518,LINC02775,1
ENSG00000143499,SMYD2,1
ENSG00000228470,,1
ENSG00000152104,PTPN14,1
ENSG00000213036,,1
ENSG00000215819,KRT18P12,1
ENSG00000117724,CENPF,1
ENSG00000250536,ABHD17AP3,1
ENSG00000224584,UBE2V1P13,1
ENSG00000185221,GAPDHP24,1
ENSG00000223869,,1
ENSG00000287008,,1
ENSG00000082482,KCNK2,1
ENSG00000232809,VDAC1P10,1
ENSG00000282265,,1
ENSG00000136636,KCTD3,1
ENSG00000042781,USH2A,1
ENSG00000202498,SNORD116,1
ENSG00000229242,,1
ENSG00000233620,USH2A-AS2,1
ENSG00000236292,USH2A-AS1,1
ENSG00000226013,MRPS18BP1,1
ENSG00000196482,ESRRG,1
ENSG00000092978,GPATCH2,1
ENSG00000162814,SPATA17,1
ENSG00000234070,SPATA17-AS1,1
ENSG00000228247,UBBP2,1
ENSG00000231814,LINC00210,1
ENSG00000230714,,1
ENSG00000232100,LINC01653,1
ENSG00000286775,,1
ENSG00000201493,RNU1-141P,1
ENSG00000067533,RRP15,1
ENSG00000229016,,1
ENSG00000223375,,1
ENSG00000232480,TGFB2-AS1,1
ENSG00000092969,TGFB2,1
ENSG00000281453,TGFB2-OT1,1
ENSG00000228208,LINC02869,1
ENSG00000212610,U3,1
ENSG00000226693,NXNP1,1
ENSG00000225561,LINC01710,1
ENSG00000228063,LYPLAL1-DT,1
ENSG00000143353,LYPLAL1,1
ENSG00000225920,RIMKLBP2,1
ENSG00000223842,,1
ENSG00000277007,,1
ENSG00000287676,,1
ENSG00000228536,LYPLAL1-AS1,1
ENSG00000238232,,1
ENSG00000215817,ZC3H11B,1
ENSG00000196660,SLC30A10,1
ENSG00000252086,RNA5SP76,1
ENSG00000221673,U3,1
ENSG00000136628,EPRS1,1
ENSG00000162813,BPNT1,1
ENSG00000067704,IARS2,1
ENSG00000207590,MIR215,1
ENSG00000207624,MIR194-1,1
ENSG00000232134,RPS15AP12,1
ENSG00000118873,RAB3GAP2,1
ENSG00000281696,MIR664A,1
ENSG00000222370,SNORA36B,1
ENSG00000270585,SNX2P1,1
ENSG00000270708,,1
ENSG00000218283,MORF4L1P1,1
ENSG00000213033,AURKAP1,1
ENSG00000230318,XRCC6P3,1
ENSG00000232883,RPLP0P5,1
ENSG00000226927,,1
ENSG00000260505,,1
ENSG00000235163,RPL7AP81,1
ENSG00000234863,,1
ENSG00000226226,PRELID3BP1,1
ENSG00000231529,LINC02779,1
ENSG00000116141,MARK1,1
ENSG00000243872,RN7SL464P,1
ENSG00000233012,HDAC1P2,1
ENSG00000293204,,1
ENSG00000162817,C1orf115,1
ENSG00000117791,MTARC2,1
ENSG00000186205,MTARC1,1
ENSG00000286231,,1
ENSG00000221571,RNU6ATAC35P,1
ENSG00000276642,,1
ENSG00000272823,,1
ENSG00000238078,LINC01352,1
ENSG00000257551,HLX-AS1,1
ENSG00000289142,,1
ENSG00000136630,HLX,1
ENSG00000226211,,1
ENSG00000234754,LINC02817,1
ENSG00000232436,,1
ENSG00000286398,,1
ENSG00000227585,,1
ENSG00000286421,,1
ENSG00000143507,DUSP10,1
ENSG00000232679,LINC01705,1
ENSG00000200033,RNU6-403P,1
ENSG00000228437,LINC02474,1
ENSG00000236230,,1
ENSG00000227613,QRSL1P2,1
ENSG00000226643,,1
ENSG00000234419,CICP13,1
ENSG00000276997,,1
ENSG00000222399,RNU6-791P,1
ENSG00000267305,,1
ENSG00000143512,HHIPL2,1
ENSG00000143498,TAF1A,1
ENSG00000225265,TAF1A-AS1,1
ENSG00000154305,MIA3,1
ENSG00000229399,,1
ENSG00000272750,,1
ENSG00000186063,AIDA,1
ENSG00000162819,BROX,1
ENSG00000197520,FAM177B,1
ENSG00000289880,,1
ENSG00000287684,,1
ENSG00000154309,DISP1,1
ENSG00000234523,NDUFB1P2,1
ENSG00000287338,,1
ENSG00000187554,TLR5,1
ENSG00000236846,,1
ENSG00000226601,,1
ENSG00000143502,SUSD4,1
ENSG00000251789,RNU4-57P,1
ENSG00000178395,CCDC185,1
ENSG00000203697,CAPN8,1
ENSG00000227002,SNRPEP10,1
ENSG00000212398,RNU6-1248P,1
ENSG00000162909,CAPN2,1
ENSG00000143514,TP53BP2,1
ENSG00000288999,,1
ENSG00000227621,PHB1P11,1
ENSG00000188460,ACTBP11,1
ENSG00000233771,CICP5,1
ENSG00000291068,,1
ENSG00000212157,RNU6-1319P,1
ENSG00000272645,GTF2IP20,1
ENSG00000290989,,1
ENSG00000278467,,1
ENSG00000185495,SEPTIN7P13,1
ENSG00000229930,,1
ENSG00000252484,RN7SKP49,1
ENSG00000143756,FBXO28,1
ENSG00000236773,,1
ENSG00000143753,DEGS1,1
ENSG00000201898,SNORA72,1
ENSG00000232628,,1
ENSG00000237101,,1
ENSG00000143748,NVL,1
ENSG00000221406,MIR320B2,1
ENSG00000229742,,1
ENSG00000206887,RNU6-1008P,1
ENSG00000143771,CNIH4,1
ENSG00000162923,WDR26,1
ENSG00000266618,MIR4742,1
ENSG00000143786,CNIH3,1
ENSG00000229991,AKR1B1P1,1
ENSG00000233384,CNIH3-AS2,1
ENSG00000234247,DNAJB6P6,1
ENSG00000286174,,1
ENSG00000229400,CNIH3-AS1,1
ENSG00000225334,LINC02813,1
ENSG00000286719,,1
ENSG00000185842,DNAH14,1
ENSG00000143815,LBR,1
ENSG00000234476,LINC02765,1
ENSG00000282418,,1
ENSG00000289962,,1
ENSG00000154380,ENAH,1
ENSG00000289602,,1
ENSG00000227496,,1
ENSG00000226349,,1
ENSG00000223306,RNU6-1304P,1
ENSG00000143742,SRP9,1
ENSG00000234112,LEFTY3P,1
ENSG00000143819,EPHX1,1
ENSG00000242861,,1
ENSG00000196187,TMEM63A,1
ENSG00000243709,LEFTY1,1
ENSG00000255835,,1
ENSG00000143811,PYCR2,1
ENSG00000284519,MIR6741,1
ENSG00000248322,,1
ENSG00000143768,LEFTY2,1
ENSG00000213032,NDUFA3P3,1
ENSG00000143751,SDE2,1
ENSG00000289341,,1
ENSG00000272562,H3-3A-DT,1
ENSG00000163041,H3-3A,1
ENSG00000225518,LINC01703,1
ENSG00000270598,,1
ENSG00000182827,ACBD3,1
ENSG00000234478,ACBD3-AS1,1
ENSG00000223570,,1
ENSG00000185155,MIXL1,1
ENSG00000183814,LIN9,1
ENSG00000236994,YBX1P9,1
ENSG00000275406,,1
ENSG00000289348,,1
ENSG00000143799,PARP1,1
ENSG00000270287,,1
ENSG00000229965,RPS3AP7,1
ENSG00000223282,RN7SKP165,1
ENSG00000177770,CDKN2AIPNLP1,1
ENSG00000287627,,1
ENSG00000203685,STUM,1
ENSG00000143772,ITPKB,1
ENSG00000228382,ITPKB-IT1,1
ENSG00000228548,ITPKB-AS1,1
ENSG00000238183,RPS27P5,1
ENSG00000287259,,1
ENSG00000143801,PSEN2,1
ENSG00000288674,,1
ENSG00000163050,COQ8A,1
ENSG00000228525,,1
ENSG00000143776,CDC42BPA,1
ENSG00000233706,,1
ENSG00000287532,,1
ENSG00000228625,,1
ENSG00000228729,,1
ENSG00000236636,UBA5P1,1
ENSG00000287525,,1
ENSG00000234277,LINC01641,1
ENSG00000232864,NUCKS1P1,1
ENSG00000242757,,1
ENSG00000224834,BTF3P9,1
ENSG00000237193,,1
ENSG00000278180,,1
ENSG00000237469,TUBB8P10,1
ENSG00000235827,TUBB8P9,1
ENSG00000227711,,1
ENSG00000287205,,1
ENSG00000202264,RNA5SP77,1
ENSG00000181450,ZNF678,1
ENSG00000225934,FAM133FP,1
ENSG00000215812,ZNF847P,1
ENSG00000143740,SNAP47,1
ENSG00000081692,JMJD4,1
ENSG00000230005,SNAP47-AS1,1
ENSG00000286389,,1
ENSG00000185888,PRSS38,1
ENSG00000143816,WNT9A,1
ENSG00000264483,MIR5008,1
ENSG00000233003,CICP26,1
ENSG00000274886,SEPTIN14P17,1
ENSG00000154342,WNT3A,1
ENSG00000276255,LINC02809,1
ENSG00000143761,ARF1,1
ENSG00000284163,MIR3620,1
ENSG00000143793,C1orf35,1
ENSG00000162910,MRPL55,1
ENSG00000224566,CIAO2AP2,1
ENSG00000287895,,1
ENSG00000280157,,1
ENSG00000227625,,1
ENSG00000143774,GUK1,1
ENSG00000198835,GJC2,1
ENSG00000203684,IBA57-DT,1
ENSG00000181873,IBA57,1
ENSG00000162913,OBSCN-AS1,1
ENSG00000154358,OBSCN,1
ENSG00000269934,,1
ENSG00000270110,,1
ENSG00000286773,,1
ENSG00000287315,,1
ENSG00000270104,,1
ENSG00000154370,TRIM11,1
ENSG00000270094,,1
ENSG00000284311,MIR6742,1
ENSG00000231563,,1
ENSG00000162931,TRIM17,1
ENSG00000168148,H3-4,1
ENSG00000181218,H2AC25,1
ENSG00000230841,RPL23AP15,1
ENSG00000196890,H2BC26,1
ENSG00000266174,MIR4666A,1
ENSG00000181201,H2BC27P,1
ENSG00000279306,,1
ENSG00000168159,RNF187,1
ENSG00000215811,BTNL10P,1
ENSG00000293430,,1
ENSG00000202056,RNA5SP19,1
ENSG00000251823,RNA5SP162,1
ENSG00000199352,RNA5S1,1
ENSG00000201588,RNA5S2,1
ENSG00000199337,RNA5S3,1
ENSG00000200381,RNA5S4,1
ENSG00000199396,RNA5S5,1
ENSG00000200624,RNA5S6,1
ENSG00000202521,RNA5S7,1
ENSG00000200343,RNA5S8,1
ENSG00000201321,RNA5S9,1
ENSG00000199910,RNA5S10,1
ENSG00000199334,RNA5S11,1
ENSG00000199270,RNA5S12,1
ENSG00000202526,RNA5S13,1
ENSG00000201355,RNA5S14,1
ENSG00000201925,RNA5S15,1
ENSG00000202257,RNA5S16,1
ENSG00000200370,RNA5S17,1
ENSG00000212237,RNA5SP18,1
ENSG00000183929,DUSP5P1,1
ENSG00000206878,,1
ENSG00000234975,FTH1P2,1
ENSG00000116574,RHOU,1
ENSG00000271475,,1
ENSG00000271399,,1
ENSG00000282111,LINC02815,1
ENSG00000229840,ISCA1P2,1
ENSG00000236975,LINC02814,1
ENSG00000233920,,1
ENSG00000177800,TMEM78,1
ENSG00000177788,RAB4A-AS1,1
ENSG00000168118,RAB4A,1
ENSG00000237481,,1
ENSG00000154429,CCSAP,1
ENSG00000252506,RNU6-180P,1
ENSG00000288862,,1
ENSG00000252051,RN7SKP276,1
ENSG00000230331,,1
ENSG00000143632,ACTA1,1
ENSG00000290037,,1
ENSG00000069248,NUP133,1
ENSG00000226920,,1
ENSG00000223635,NUP133-DT,1
ENSG00000135776,ABCB10,1
ENSG00000199672,RNU4-21P,1
ENSG00000201492,RNA5SP78,1
ENSG00000229367,HMGN2P19,1
ENSG00000135801,TAF5L,1
ENSG00000135763,URB2,1
ENSG00000213028,KIAA1191P3,1
ENSG00000225984,HMGB1P26,1
ENSG00000227043,LINC01682,1
ENSG00000228058,LINC01736,1
ENSG00000143641,GALNT2,1
ENSG00000227006,,1
ENSG00000224407,,1
ENSG00000177614,PGBD5,1
ENSG00000282564,,1
ENSG00000232964,LINC01737,1
ENSG00000235817,,1
ENSG00000135775,COG2,1
ENSG00000135744,AGT,1
ENSG00000244137,,1
ENSG00000135773,CAPN9,1
ENSG00000202063,RNA5SP79,1
ENSG00000225656,,1
ENSG00000119280,C1orf198,1
ENSG00000223393,,1
ENSG00000288037,,1
ENSG00000287395,,1
ENSG00000240502,RN7SL837P,1
ENSG00000143643,TTC13,1
ENSG00000173409,ARV1,1
ENSG00000182118,FAM89A,1
ENSG00000283799,MIR1182,1
ENSG00000227934,,1
ENSG00000229595,,1
ENSG00000119283,TRIM67,1
ENSG00000235710,TRIM67-AS1,1
ENSG00000143633,C1orf131,1
ENSG00000116906,GNPAT,1
ENSG00000222407,RNA5SP80,1
ENSG00000116903,EXOC8,1
ENSG00000010072,SPRTN,1
ENSG00000287450,,1
ENSG00000135766,EGLN1,1
ENSG00000287856,,1
ENSG00000223982,SNRPD2P2,1
ENSG00000233461,,1
ENSG00000116918,TSNAX,1
ENSG00000270106,TSNAX-DISC1,1
ENSG00000229228,LINC00582,1
ENSG00000162946,DISC1,1
ENSG00000222986,RNU5A-5P,1
ENSG00000286071,,1
ENSG00000274121,,1
ENSG00000226758,DISC1-IT1,1
ENSG00000235152,,1
ENSG00000236372,,1
ENSG00000224436,,1
ENSG00000242794,RN7SL299P,1
ENSG00000116991,SIPA1L2,1
ENSG00000238382,RNU6-1211P,1
ENSG00000225919,LINC01745,1
ENSG00000236497,LINC01744,1
ENSG00000212916,MAP10,1
ENSG00000206835,RNU1-74P,1
ENSG00000286774,,1
ENSG00000232175,,1
ENSG00000135778,NTPCR,1
ENSG00000135749,PCNX2,1
ENSG00000231940,RPS7P3,1
ENSG00000251508,,1
ENSG00000143674,MAP3K21,1
ENSG00000252501,RNU4-77P,1
ENSG00000287423,,1
ENSG00000289305,,1
ENSG00000135750,KCNK1,1
ENSG00000265744,MIR4427,1
ENSG00000286109,,1
ENSG00000225486,,1
ENSG00000286666,,1
ENSG00000287921,,1
ENSG00000183780,SLC35F3,1
ENSG00000236101,RAC1P7,1
ENSG00000233332,,1
ENSG00000231272,,1
ENSG00000236244,SLC35F3-AS1,1
ENSG00000232166,,1
ENSG00000264377,MIR4671,1
ENSG00000235605,,1
ENSG00000236358,,1
ENSG00000273367,,1
ENSG00000231663,COA6-AS1,1
ENSG00000168275,COA6,1
ENSG00000059588,TARBP1,1
ENSG00000231768,LINC01354,1
ENSG00000288760,,1
ENSG00000286210,,1
ENSG00000287633,,1
ENSG00000230404,,1
ENSG00000212144,U8,1
ENSG00000289057,,1
ENSG00000168264,IRF2BP2,1
ENSG00000228830,,1
ENSG00000224939,LINC00184,1
ENSG00000272362,,1
ENSG00000228044,,1
ENSG00000241475,,1
ENSG00000230628,,1
ENSG00000282097,,1
ENSG00000227630,LINC01132,1
ENSG00000279261,LINC02961,1
ENSG00000289377,,1
ENSG00000286263,,1
ENSG00000201638,RNY4P16,1
ENSG00000239690,RN7SL668P,1
ENSG00000237520,LINC02971,1
ENSG00000238005,LNCATV,1
ENSG00000258082,LINC03108,1
ENSG00000280587,LINC01348,1
ENSG00000233018,,1
ENSG00000273416,,1
ENSG00000173726,TOMM20,1
ENSG00000207181,SNORA14B,1
ENSG00000188739,RBM34,1
ENSG00000054267,ARID4B,1
ENSG00000289114,,1
ENSG00000263439,MIR4753,1
ENSG00000236863,RPL23AP23,1
ENSG00000152904,GGPS1,1
ENSG00000285053,,1
ENSG00000227962,,1
ENSG00000230026,,1
ENSG00000285177,,1
ENSG00000284770,TBCE,1
ENSG00000229795,RPS21P1,1
ENSG00000162885,B3GALNT2,1
ENSG00000238236,MTCYBP14,1
ENSG00000235638,MTND6P14,1
ENSG00000231199,MTND5P19,1
ENSG00000226663,MTND4P10,1
ENSG00000231582,MTND4LP21,1
ENSG00000232714,MTND3P8,1
ENSG00000235761,MTCO3P46,1
ENSG00000168243,GNG4,1
ENSG00000270710,,1
ENSG00000227236,,1
ENSG00000143669,LYST,1
ENSG00000235674,LDHAP2,1
ENSG00000229463,LYST-AS1,1
ENSG00000222831,MIR1537,1
ENSG00000206803,RNU6-968P,1
ENSG00000229291,LINC02768,1
ENSG00000116962,NID1,1
ENSG00000252822,Y_RNA,1
ENSG00000235371,,1
ENSG00000286142,,1
ENSG00000077585,GPR137B,1
ENSG00000086619,ERO1B,1
ENSG00000222650,RNU2-70P,1
ENSG00000237922,,1
ENSG00000186197,EDARADD,1
ENSG00000244457,ENO1P1,1
ENSG00000116977,LGALS8,1
ENSG00000223776,LGALS8-AS1,1
ENSG00000273058,,1
ENSG00000230325,,1
ENSG00000119285,HEATR1,1
ENSG00000077522,ACTN2,1
ENSG00000116984,MTR,1
ENSG00000226498,RPSAP21,1
ENSG00000237991,RPL35P1,1
ENSG00000244020,MT1HL1,1
ENSG00000288099,,1
ENSG00000198626,RYR2,1
ENSG00000252396,RN7SKP195,1
ENSG00000266262,MIR4428,1
ENSG00000252290,,1
ENSG00000289628,,1
ENSG00000237250,,1
ENSG00000116996,ZP4,1
ENSG00000243781,,1
ENSG00000283174,MTCO1P38,1
ENSG00000283166,,1
ENSG00000283377,,1
ENSG00000232154,MTCYBP15,1
ENSG00000225723,MTND6P15,1
ENSG00000227860,MTND5P18,1
ENSG00000230019,YWHAQP9,1
ENSG00000234464,,1
ENSG00000232989,,1
ENSG00000252371,RNU6-725P,1
ENSG00000215808,LINC01139,1
ENSG00000231877,,1
ENSG00000215149,KRT18P32,1
ENSG00000224783,MIPEPP2,1
ENSG00000287177,,1
ENSG00000227854,,1
ENSG00000287589,,1
ENSG00000259776,,1
ENSG00000133019,CHRM3,1
ENSG00000233355,CHRM3-AS2,1
ENSG00000234601,CHRM3-AS1,1
ENSG00000231979,,1
ENSG00000215805,,1
ENSG00000287102,,1
ENSG00000217327,RPS7P5,1
ENSG00000155816,FMN2,1
ENSG00000228818,,1
ENSG00000202041,Y_RNA,1
ENSG00000223694,ADH5P3,1
ENSG00000233735,,1
ENSG00000252317,Y_RNA,1
ENSG00000233519,,1
ENSG00000180875,GREM2,1
ENSG00000224359,,1
ENSG00000226014,,1
ENSG00000231440,,1
ENSG00000228844,,1
ENSG00000251750,RNU5F-8P,1
ENSG00000234872,,1
ENSG00000199241,Y_RNA,1
ENSG00000230015,,1
ENSG00000226919,,1
ENSG00000182901,RGS7,1
ENSG00000223963,THAP12P8,1
ENSG00000215802,RFKP1,1
ENSG00000233615,HNRNPA1P42,1
ENSG00000238085,,1
ENSG00000265831,MIR3123,1
ENSG00000224348,RPL36P6,1
ENSG00000286496,,1
ENSG00000287516,,1
ENSG00000287738,,1
ENSG00000091483,FH,1
ENSG00000117009,KMO,1
ENSG00000054277,OPN3,1
ENSG00000203668,CHML,1
ENSG00000287513,,1
ENSG00000162843,WDR64,1
ENSG00000288723,,1
ENSG00000229022,RPL6P3,1
ENSG00000174371,EXO1,1
ENSG00000235990,RPL23AP20,1
ENSG00000196289,BECN2,1
ENSG00000213026,CFL1P4,1
ENSG00000197769,MAP1LC3C,1
ENSG00000224625,TUBB8P6,1
ENSG00000277099,,1
ENSG00000180287,PLD5,1
ENSG00000272865,,1
ENSG00000252084,RN7SKP12,1
ENSG00000224525,,1
ENSG00000226750,,1
ENSG00000235467,RPL10AP5,1
ENSG00000213690,,1
ENSG00000270859,,1
ENSG00000215800,RSL24D1P4,1
ENSG00000270818,,1
ENSG00000277704,,1
ENSG00000230199,,1
ENSG00000234116,,1
ENSG00000291216,,1
ENSG00000231512,SEPTIN14P21,1
ENSG00000278455,CICP21,1
ENSG00000253326,,1
ENSG00000291217,LINC01347,1
ENSG00000212230,RNU6-747P,1
ENSG00000214837,LINC01347,1
ENSG00000143702,CEP170,1
ENSG00000227230,,1
ENSG00000232085,,1
ENSG00000054282,SDCCAG8,1
ENSG00000224727,FCF1P7,1
ENSG00000265201,MIR4677,1
ENSG00000117020,AKT3,1
ENSG00000236031,,1
ENSG00000226766,FABP7P1,1
ENSG00000232184,,1
ENSG00000228939,AKT3-IT1,1
ENSG00000226828,LINC02774,1
ENSG00000289055,,1
ENSG00000179456,ZBTB18,1
ENSG00000279774,,1
ENSG00000229960,,1
ENSG00000286486,,1
ENSG00000244066,RN7SL148P,1
ENSG00000237759,,1
ENSG00000287531,,1
ENSG00000289439,,1
ENSG00000173728,SPMIP3,1
ENSG00000240963,,1
ENSG00000225401,TGIF2P1,1
ENSG00000035687,ADSS2,1
ENSG00000179397,CATSPERE,1
ENSG00000227735,CYCSP5,1
ENSG00000121644,DESI2,1
ENSG00000232059,,1
ENSG00000284188,C1orf202,1
ENSG00000282317,,1
ENSG00000287601,,1
ENSG00000203667,COX20,1
ENSG00000153187,HNRNPU,1
ENSG00000273175,,1
ENSG00000201758,RN7SKP55,1
ENSG00000252073,RNU6-947P,1
ENSG00000272195,,1
ENSG00000203666,EFCAB2,1
ENSG00000252282,RNU6-1089P,1
ENSG00000251754,RNU6-999P,1
ENSG00000223353,,1
ENSG00000201170,RNU1-132P,1
ENSG00000162849,KIF26B,1
ENSG00000232192,KIF26B-AS1,1
ENSG00000232793,DNAJC19P8,1
ENSG00000238224,,1
ENSG00000231612,,1
ENSG00000185420,SMYD3,1
ENSG00000235096,,1
ENSG00000226876,SMYD3-AS1,1
ENSG00000225222,CHCHD4P5,1
ENSG00000202184,RNU6-1283P,1
ENSG00000230184,SMYD3-IT1,1
ENSG00000207326,Y_RNA,1
ENSG00000227728,,1
ENSG00000242042,LINC01743,1
ENSG00000230813,,1
ENSG00000229112,,1
ENSG00000162851,TFB2M,1
ENSG00000162852,CNST,1
